event,start_s,end_s,duration_s,peak_db,rms_db,attack_time_s,median_f0_hz,pitch_step_count,max_pitch_step_hz,possible_polyphony,auto_verdict,rationale,suggested_annotation,candidate_score
109,48.81995464852608,49.21469387755102,0.3947392290249433,-17.400553312212523,-31.570983138501827,0.034829931972789115,114.69460227272728,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6807154744951242
513,253.27165532879818,253.68961451247165,0.4179591836734694,-16.537043197570963,-30.193475701869158,0.034829931972789115,163.33333333333334,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6799056953593402
571,275.9923809523809,276.43356009070294,0.44117913832199546,-16.49267753957605,-27.925078252878084,0.034829931972789115,95.8695652173913,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.679813371780674
34,18.413424036281178,18.773333333333333,0.3599092970521542,-19.60058433807089,-32.96818724295402,0.034829931972789115,197.7578475336323,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6795730551648076
305,157.03655328798186,157.18748299319728,0.1509297052154195,-12.92906064945165,-30.738041356099046,0.034829931972789115,172.94117647058823,0,0.0,False,Review,candidate ranking only,Review candidate: no decisive automated exclusion.,0.6794287531871235
106,47.4615873015873,47.83310657596372,0.37151927437641724,-19.270244791897614,-31.07905894073546,0.046439909297052155,96.49890590809628,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6785477790001998
67,34.40036281179138,34.748662131519275,0.34829931972789113,-10.8132400549232,-20.95388995287651,0.058049886621315196,55.4717858815488,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6759794935727965
76,36.94294784580499,37.047437641723356,0.10448979591836735,-13.36989219879788,-26.21328671819915,0.034829931972789115,75.25597269624573,0,0.0,False,Review,candidate ranking only,Review candidate: no decisive automated exclusion.,0.6738280747756079
538,262.222947845805,262.69895691609975,0.47600907029478456,-14.575389635261384,-26.97087205245577,0.034829931972789115,110.80402010050251,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6736983808552548
505,249.23138321995464,249.6232199546485,0.39183673469387753,-13.107032105223999,-20.1632542182876,0.0029024943310657597,73.25581395348837,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6725579077399406
103,46.219319727891154,46.56761904761905,0.34829931972789113,-21.67850701544534,-32.864376870903286,0.034829931972789115,82.73921200750469,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6714419094358335
546,265.54340136054424,265.798820861678,0.25541950113378686,-12.329013281398577,-20.66103646829127,0.058049886621315196,54.919138720363264,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6674691170155731
560,270.3847619047619,270.80272108843536,0.4179591836734694,-17.710617989123524,-30.355194607644812,0.034829931972789115,155.28169014084506,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6665527583860581
139,69.61342403628117,70.13442176870748,0.5209977324263039,-13.023524763106773,-27.151463297530064,0.011609977324263039,114.84375,0,0.0,False,Review,candidate ranking only,Likely use candidate: duration and level match the calibrated labeled set; no large pitch step detected.,0.6656424096430648
576,278.69750566893424,279.0225850340136,0.3250793650793651,-22.274097054453105,-35.18809816603853,0.034829931972789115,203.2258064516129,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6654687507429294
533,260.31891156462586,260.7600907029478,0.44117913832199546,-14.579649164388709,-25.579060409171966,0.09287981859410431,105.0,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6643539473482936
112,50.155102040816324,50.51501133786848,0.3599092970521542,-13.796582199124355,-22.811308559927532,0.011609977324263039,78.6096256684492,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.662401818033064
86,40.87873015873016,41.23863945578231,0.3599092970521542,-12.539792338486633,-20.63519788722846,0.046439909297052155,76.16580310880829,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6619008913936426
24,16.04498866213152,16.451337868480724,0.40634920634920635,-16.931965737543983,-32.77703144313485,0.034829931972789115,226.15384615384616,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6617308898712162
550,267.0875283446712,267.4009977324263,0.313469387755102,-14.312542079327963,-23.77477467659061,0.046439909297052155,55.297827378986995,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.65921753538866
481,241.19147392290247,241.2945124716553,0.10303854875283447,-17.164056101520032,-26.746196840885617,0.005804988662131519,66.41566265060241,0,0.0,False,Review,candidate ranking only,Review candidate: no decisive automated exclusion.,0.6581310306666465
107,47.87954648526077,48.251065759637186,0.37151927437641724,-20.462173634094867,-31.94876268848724,0.046439909297052155,101.37931034482759,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6579314531007096
